count,example_snippets,name,top_terms,topic_id
65,"Ich wurde durch meine Schilddrüsen OP hier behandelt. Selten so professionell von Anfang bis Ende betreut. Auf der Wachstation die Pfleger-/innen sind wirklich sehr hilfsbereit und versuchen einen die Schmerzen so erträglich wie möglich zu machen. Ic || Meine Erfahrungen in der Schmerzklinik fallen gemischt aus, wobei die positive Resonanz auf das medizinische Personal und die schmerzlindernde Wirkung des Aufenthalts überwiegt. Zunächst möchte ich meine tiefe Zufriedenheit mit der spezialisierten Sc || Ich war im November 2021 zur Schmerztherapie auf der Station 4. Ich würde jederzeit wieder dort hingehen! Alle sind sehr bemüht und versuchen einem weiterzuhelfen. Die Ärzte, Therapeuten und Schwestern sind ausgezeichnet und haben mich immer ernst ge",38_dr elkarra_den patienten_schmerzklinik ist_dr henkel,"dr elkarra, den patienten, schmerzklinik ist, dr henkel, der schmerzambulanz, die schmerzambulanz, der schmerzklinik, die schmerzklinik, hoch kompetent, schmerzambulanz",38
63,Sehr gut. Lutz || Sehr Gut || sehr sehr gut,39_gute dr_dr gut_good hilfsbereit_behandelt ganz,"gute dr, dr gut, good hilfsbereit, behandelt ganz, gut danke, nett auch, gut exzellent, exzellent sehr, leute gutes, gut gutes",39
61,"Ich wurde heute morgen in der Notaufnahme gebracht, hatte Glück und kam gleich dran. Die Ärzte und Schwestern waren sehr nett und auch die Leute in der OP sind sehr bemüht habe mich sehr wohl gefühlt und vielen Dank an Dr.Baxarawi || Ich wurde aufgrund starker Schmerzen im Bauchbereich gg. 03:30 Uhr von einem Rettungswagen in die Notaufnahme gefahren. Die Mitarbeiter des KH, egal ob Ärzte, Pfleger, etc. haben sich rührend und liebevoll um mich gekümmert. Medizinisch und pflegeris || Wurde mit einer Bänderverletzung per Krankenwagen in das Klinikum eingeliefert.Von dem Moment ging alles sehr schnell. Voruntersuchung eines Aztes, weiter zum Röntgen, dann wieder zum Arzt, zweck`s Diagnose. Jeder Pfleger, jede Schwester, stellte sic",40_jede patienten_internistischer patient_des arztes_dr steigmaier,"jede patienten, internistischer patient, des arztes, dr steigmaier, klinik beschwingt, dr baxarawi, notaufnahme gebracht, dr haas, frau dr, sehr sympathisch",40
58,Alle sehr nett und kompetent . Besser geht nicht || Sehr gut organisiert und alle total freundlich. || Wow *_* es sind alle so lieb !!,41_entgegenkommend erstuntersuchung_kompetent hier_palliativstation ist_freundlich ging,"entgegenkommend erstuntersuchung, kompetent hier, palliativstation ist, freundlich ging, gute leute, verheilt also, erstuntersuchung lief, kompetent selbst, als praxis, recht freundlich",41
54,"Station 2, Zimmer 231. Vielen Dank! Lieben Dank. || sehr nettes Personal..vielen dank an das team der station c1 || Vielen lieben Dank an das Team der Station 4 haben uns sehr wohl gefühlt und auch die Hebamme die mich am 31.10.2021 bei der Geburt unterstützt hat ein großes Dankeschön.",42_freundliches pflege_pflege team_überglücklich darüber_bitte herzlichen,"freundliches pflege, pflege team, überglücklich darüber, bitte herzlichen, stationsschwester vielen, organisiert danke, lag sehr, freundliches bemühtes, loben herzlichen, danke station",42
53,"Ich habe mich sehr aufgehoben gefühlt. Alle waren nett und freundlich. Auch meine Tochter wurde vom Dok aufgeklärt, wie es mir ging. Auf Station sehr freundliches Personal. Viel Arbeit und trotzdem ein Lächeln uns Patienten gegenüber. Essen auch reic || Wir haben uns sehr wohl gefühlt in dem Krankenhaus. Das gesamte Personal war wirklich sehr freundlich und mit Kinder ist der Umgang wirklich toll. || Einfach Klasse 👍 Meine Tochter hatte sich gestern den Arm gebrochen, sie wurde von GANZEN TEAM super behandelt!! Ich war begeistert super schnellen Ablauf und liebevollen Umgang mit einem Kind!👍👍👍👍👍 …",43_hervorragend behandelt_äußerst freundlich_super behandelt_kdankeschö waren,"hervorragend behandelt, äußerst freundlich, super behandelt, kdankeschö waren, waren mit, eingegangen wurde, uns gut, der ambulanzstation, danke kinderklinik, wurden super",43
52,"Ich bin der Ansicht, dass meine Frau dort vorerst in den richtigen Händen ist ... || Hatte einen sehr nahen Angehörigen in der Klinik. Wir habe uns dort sehr gut aufgehoben gefühlt. Das Personal war sehr hilfsbereit, aufmerksam und vertrauensvoll. Vielen Dank || Haben sich gut um meine Frau gekümmert. Supi. Danke",44_vieler patienten_im bernwardkrankenhaus_kompetentes krankenpflegepersonal_kardiologischen notaufnahme,"vieler patienten, im bernwardkrankenhaus, kompetentes krankenpflegepersonal, kardiologischen notaufnahme, klinikum cuxhaven, höflich ganz, dankend erwähnen, dankbar meine, waren fröhlich, hier dankend",44
50,"Für die Notaufnahme vergebe ich 1 Stern für den Arzt der war echt in Ordnung. Wehdem du musst am Wochenende dort in die Notaufnahme......Dann bekommt man es mit Patzigen und sehr Unfreundlichen Krankenschwestern dort zutun. Später dann auf der Statio || Hallo, ich habe 5 Sterne vergeben, weil ich nach 8 tägigen stationären Aufenthalt sehr zufrieden mit allem war. Es fing an mit der ersten Terminvergabe zu einem Gespräch mit Dr. Ghiassi weitere 14 Tage später hatte ich einen OP Termin. Ich möchte mic || 5 Sterne für die Notaufnahme, 4 Sterne für die Krankenschwestern auf Station aber leider nur 3 Sterne für die OPs. …",45_patient gefühlt_patienten fernhalten_empatisch aufgeschlossen_erwartet ehrlich,"patient gefühlt, patienten fernhalten, empatisch aufgeschlossen, erwartet ehrlich, empfangsdame in, fahrdienst etc, notaufnahme kann, physio bekommt, sanitätern im, perfekt net",45
49,"Hatte dort meine Schulter OP. Dr. Bartsch, etwas zu Überlaufen aber Top. Sehr kurzer Klinik Aufenthalt aber länger war auch nicht nötig. Zimmer zwei Betten. top.. PFLEGERINEN super nett. Essen gut. OK wirklich etwas weit weg vom Schuss. Ist aber nun  || Exzellenter Service. Das Parken ist für die erste Viertelstunde kostenlos. Es befindet sich neben dem Krankenhaus || Ich musste mich im November 2019 einer ambulanten Venenoperation unterziehen. Zunächst einmal ist das Parkplatzangebot positiv zu erwähnen. Die ersten zwei Stunden parkt man kostenlos! Bei der Erstberatung Anfang November fiel mir sofort …",46_große klinik_gutes krankenhaus_krankenhaus dennoch_großes krankenhaus,"große klinik, gutes krankenhaus, krankenhaus dennoch, großes krankenhaus, krankenhauses hatte, dem fahrstuhl, krankenhaus genug, krankenhaus recht, krankenhaus parkplätze, krankenhaus keine",46
48,"Ich verfasse diese Rezession noch direkt auf der Station und bevor ich das Krankenhaus verlasse, damit ich es nicht vergesse, denn leider wie ich hier sehen kann, werden positive Bewertungen seltener geschrieben, denn es ist ja alles gut. Wenn etwas  || Also ich warte immer noch auf meinen MRT Bericht - Termin war am 06.10.21... Nachtrag - Tatsächlich kam der Bericht am folgenden Tag bei mir an! Schade das man erst eine ""negative"" Rezession dafür schreiben musste. || Meine erste Rezession. Die vielen schlechten Bewertungen haben mein Vertrauen sehr belastet. Meine OP hat das Gegenteil gezeigt: sehr guter Service, freundliches Personal, ich kam mir sehr gut versorgt vor. Aber wahrscheinlich haben manche andere Ans",47_rezensionen hier_eher entlassen_auch froh_rezessionen,"rezensionen hier, eher entlassen, auch froh, rezessionen, rezensionen, ggf gut, sagen positiv, die zufriedenen, rezession, rezension",47
46,Nett || Darm || Gut,48_gut untersuchungen_unbedingt gut_gut gut_gut korrekt,"gut untersuchungen, unbedingt gut, gut gut, gut korrekt, ordnung gut, gut ruhiger, darm gut, gut darm, ja gut, kommentar gut",48
46,Rettet bitte den Ghetto Major || Spitze || Maut,49_mein brötchengeber_mhh krankenhaus_tolle uni_rettet bitte,"mein brötchengeber, mhh krankenhaus, tolle uni, rettet bitte, krankenhaus spitze, geliefert, toll hübsch, geliefert wegen, spitze sauber, vom feinsten",49
45,"Hallo ich war vom 19.10.2020 bis zum 24.10.2020 dort Stationär . Ich habe dort im Krankenhaus ein neues Schultergelenk bekomme und muss sagen Top . OP ist sehr gut verlaufen ich konnte am Abend den Arm schon wieder leicht bewegen Top . Hätte ich nich || Gestern Schulter OP gehabt, von Dr Barth. Alles sehr professionell von der Aufnahme bis zur Entlassung. Besonderen Dank dem Anästhesie Team für die tolle und entspannte Atmosphäre, im AWR auch super nett gewesen. Bin selber Anästhesie Pfleger und wei || Ich war vom 13.06. - 16.06. in der Klinik, Abteilung Gelenkchirurgie. Am 13.06. wurde ich von Dr. Becker, erfolgreich, an der Schulter operiert. Ein Chirurg der weiß was er macht und alle Vorgänge ausführlich und verständlich erklärt. (auch wenn er d",50_hervorragenden arzt_hervorragende fachärztliche_an dr_arzt und,"hervorragenden arzt, hervorragende fachärztliche, an dr, arzt und, dr goda, dr widow, dr becker, dr pietryga, dr knoch, dr gruner",50
45,"Ich möchte fünf Sterne für das Diakoniekrankenhaus vergeben. Und zwar besonders für das Essen. Heute hatten wir eine Spinat Lasagne auf Tomatensoße und ein gebackenes Fischfilet mit Kräutersauce ,auf dem Punkt genau gegarten Brokkoli !!!!! … || 5 Sterne sind das Minimum für so eine hervorragende Betreuung. Hier fühlt man sich einfach nur gut aufgehoben. Vielen Dank nochmal an Herrn Ralf Fricke und das gesamte Team. Bei Euch ist man nicht einfach nur eine Nummer. || Fühle mich dort in Guten Händen. Ärzte,Schwestern alle sehr Nett.Gute Aufklärung. Zurecht 5 Sterne von mir.",51_herzlich kümmerte_dr totten_kennengelernt tolle_angehörige gottes,"herzlich kümmerte, dr totten, kennengelernt tolle, angehörige gottes, liebevollen dame, kümmerte sie, erfolgreich natürlich, händen ärzte, gut gta, hier geboren",51
44,"Das ganze Areal macht einen sehr sauberen und Ordentlichen Eindruck. Der Empfangsbereich ist sehr gut strukturiert und hell. Sehr freundliches und hilfsbereites Personal. Parkplätze sind vorhanden aber Kostenpflichtig. Wartezeiten muss man in Kauf ne || 2 Behindertenparkplätze direkt am Eingang, das ist gut. Nicht gut ist, das diverse Leute sich direkt vor den Eingang kutschieren lassen, obwohl sie gut zu Fuß sind! || Gute Erreichbarkeit mit dem Auto oder auch den öffentlichen Verkehrsmitteln. Parkplätze sind genügend vorhanden. Die Ausschilderung könnt auf den Parkplätzen jedoch besser sein. Sind bei Problemen sofort hilfsbereit. Über die fachliche Kompetenz in d",52_für gestresste_etwas unkomfortabel_gewesen eintreffen_gestresste eltern,"für gestresste, etwas unkomfortabel, gewesen eintreffen, gestresste eltern, geholfen schöne, kvn sprechstunde, nächste behinderten, gesteckt wird, grauenhaft anfahrt, lage ausreichend",52
43,"Eigentlich eine gute Klinik. Viel positive Resonanz im Bekanntenkreis und auch selbst gute Erfahrungen bei diversen Behandlungen gemacht. Die Wartezeiten sind allerdings bodenlos. Trotz Termin über 3 Stunden warten zu müssen erschließt sich mir nicht || Das Krankenhaus hat sich sehr verschlechtert mit Umgang mit Patienten.Mein Mann saß 11 Stunden im der Notaufnahme im Rollstuhl mit Schlafanzug. Ist doch Menschen unwürdig Verhalten. Der Oberarzt dort kann nicht mal Blutwerte lesen || Der Termin in der Neurochirugie zeichnete sich durch eine freundliche Patientenaufnahme, kurze Wartezeit und sehr gutes Ärztepersonal aus. Stern Abzug gibts für die Parkplatzsituation, die aufgrund von Umbauarbeiten derzeit eingeschränkt ist.",53_patientenaufnahme kurze_notaufnahme gegangen_pflege gar_durchaus krankenhäuser,"patientenaufnahme kurze, notaufnahme gegangen, pflege gar, durchaus krankenhäuser, nötigen behandlung, die notaufnahme, notaufnahme ist, eines krankenhauses, besuch mit, beschwert euch",53
42,"Hier wird mit Sorgfalt und Verständnis für die Krankheit und Gute Arbeit gesorgt. War oftmals hier und bin sehr zufrieden mit dem Personal und dem Essen. || 100%. Kompetente Ärzte. Sehr nettes Personal. Immer hilfsbereit. Essen 1a. Es gibt nichts, aber auch gar nichts zu beanstanden. Bernd Harms. || Ambulant wie stationär gute, aufmerksame, freundliche und höfliche Behandlung durch Ärzte wie durch Pflegende. Das Essen war, wie im SGB V §12 vorgeschrieben, W A N Z (wirtschaftlich, ausreichend, notwendig, zweckmäßig). (Wenn ich gut und lecker esse",54_gute patientenversorgung_klinikpersonal sind_freundlich medizinische_patientenversorgung gesundes,"gute patientenversorgung, klinikpersonal sind, freundlich medizinische, patientenversorgung gesundes, hochklassiges ärzteteam, patienten sollte, medizinisch hervorragend, hifsbereites personal, organisation pflegerische, höfliche behandlung",54
42,"Dr.Faig ist ein guter Arzt,der sich viel Zeit für einen nimmt,sehr viel Zeit und das zeigt mir, das dieser Arzt grosses Interesse hat einem zu helfen. Ich war bei so vielen Ärzten und wurde öfters enttäuscht,doch bei ihm fühle ich mich gut aufgehoben || Sehr netter Arzt. Hat sich Zeit genommen und alles erklärt. || Keine lange Wartezeit, freundliche Ärzte und Personal. Dr. Winkel war sehr vorsicht, und hat alles gut erläutert.",55_patienten eine_kompetenter arzt_als arzt_arzt mit,"patienten eine, kompetenter arzt, als arzt, arzt mit, persönlicher arzt, erfahrungen dr, diesen arzt, arzt kann, seine patienten, dr med",55
41,"Musste innerhalb kurzer Zeit gleich 2x mit meinem Mann in die Notaufnahme. Hut ab vor den Schwestern. Trotz jeder Menge Stress und teilweise sehr frechen Patienten wurden wir sehr schnell und freundlich behandelt. Ich kann diese negativen Bewertungen || Ich habe meine Frau mit Schmerzen Montags morgens um 2 Uhr in die Notaufnahme gebracht, zwei Minuten später war sie in Behandlung, Herzinfarkt. Kardiologin war kurze Zeit später vor Ort, 2 Stunden später war der Stent gesetzt! Und ich konnte meine Fr || Hervorragende Behandlung! Meine Frau wurde eine Woche lang in diesem Krankenhaus behandelt, und alles war perfekt – vom herzlichen Empfang bis hin zur äußerst professionellen Betreuung. Wir möchten uns gleichzeitig bei allen Mitarbeitern, insbesonder",56_mein pflegebedürftiger_hatte leider_dr töpper_krankenhaus eingeliefert,"mein pflegebedürftiger, hatte leider, dr töpper, krankenhaus eingeliefert, hebammen pflege, frau hatte, hätte nach, mal per, später war, haben mittlerweile",56
39,Nettes und kompetentes Personal. Besten Dank an das Röntgen-Personal. Trotz des Stresses und Andrang freundlich und nett. || Wurde sehr gut bei der MRT Untersuchung betreut || Alles super. Tolle Zusammenarbeit zwischen MVZ und Röntgenabteilung (keine 30min für 2 Röntgenbilder). Alle sehr freundlich. Die Nachsorge für den Armbruch hat man sehr gerne übernommen (in Paderborn operiert). Was man von Brakel&co nicht behaupten k,57_patient gut_patienten über_den patienten_der patient,"patient gut, patienten über, den patienten, der patient, kompetentes arztgespräch, strahlentherapie, der strahlentherapie, mrt hervorragend, kompetent mrt, für strahlentherapie",57
39,"Es ist mir absolut unverständlich, wie die schlechten Bewertungen zustande kommen. Ich lag auf der Station W21 und war mit dem gesamten Aufenthalt wirklich sehr zufrieden! Es gibt nur 2-Bett Zimmer (oder 1-Bett) in diesem Krankenhaus und sie sind ger || Nach einer Knie OP, 1 Woche lang rundum gut versorgt zu jeder Zeit. Freundliche Schwestern und Ärzte. Ich hoffe natürlich nicht darauf aber wenn nötig, gerne wieder. 1 Mangel gibt's natürlich die Matraze ! !, und fehlende Filzgleiter unter den Stühle || Super Personal Krankenschwestern und Ärzte sind super wurde bestens behandelt einziges Manko die Putzfrauen müssen das putzen noch lernen es war unsauber im Zimmer Handtücher lagen drei Tage auf dem Boden im Badezimmer die Toilette habe ich …",58_pflegepersonal nicht_und krankenhäusern_krankenhäusern sie_zimmer sind,"pflegepersonal nicht, und krankenhäusern, krankenhäusern sie, zimmer sind, zimmern das, zimmer nur, die zimmer, haben wollte, zimmern, bad mit",58
38,"Von der Notaufnahme über die OP Planung bis zur Durchführung und Nachsorge lief alles reibungslos. Die Ärzte haben stets alles gut kommuniziert und es wurde von allen Beteiligten eine stimmige Lösung für meine individuelle Situation gesucht. Hier hat || bin an 15,08 an Fuß operiert worden ,Ärzte sehr freundlich und kompetent alles hervorragend gelaufen , zimmer schön und die Pflegekräfte auf Station 3 sehr freundlich und hilfsbereit. Ich verstehe gar nicht die schlechten Bewertungen Ich bin sehr zuf || Ich bin vor Kurzem in der Ammerlandklinik operiert worden und habe mich sehr gut aufgehoben gefühlt. Die Ärzte und das Personal sind sehr nett und aufmerksam gewesen. Im Aufwachraum wurde sich auch gut um mich gekümmert, man bekommt sogar …",59_guten herzklinik_der patientenüberleitung_klinik angetan_die clinic,"guten herzklinik, der patientenüberleitung, klinik angetan, die clinic, hilfsbereiten pflegeteam, clinic, clinic nur, gespräch narkosearzt, hilfsbereit betreut, betroffenen bei",59
38,"Gute besserung || Schönes khs || Beste auzubildende, mega symphatisch hat mich sehr gut abgelenkt. Schöne grüße🤙🏼 …",60_einrenk ärzte_super nachtansicht_gut abgelenkt_nachtansicht,"einrenk ärzte, super nachtansicht, gut abgelenkt, nachtansicht, nachtansicht von, sehr gepflegtes, und beruhigend, resolute empfangsdame, irgendwie gedrückte, aussicht hier",60
37,"Mein 82 jähriger Vater ist Mitte Januar mit Verdacht auf Lungenentzündung und Sepsis ins AKH Celle eingeliefert und für ca. 4,5 Wochen stationär aufgenommen worden. Aufgrund unterschiedlicher Krankheitsbilder musste mein Vater mehrfach verlegt werden || Mein Vater wurde vor kurzem in der Ammerland Klinik eingeliefert mit einer Harnwegsinfektion und eine daraus resultierende Sepsis. Außerdem hatte er eine Thrombose, die eine Lungenembolie ausgelöst hat. … || Mein Mann kam mit einer akuten Lungenerkrankung auf Empfehlung unseres Hausarztes nach Westerstede. Er wurde auf die Intensivstation verlegt. Dort wurde er sehr schnell stabilisiert. Ein ganz großes Lob an alle Ärzte und an das überaus …",61_borromäus hospital_fachklinik verlegt_dr nasibov_behandlung mit,"borromäus hospital, fachklinik verlegt, dr nasibov, behandlung mit, diagnostiziert wo, ertragen war, diagnose meiner, extrem einfühlsam, heliosklinik, fast symptomfrei",61
37,"Ich war 12 Tage auf der Station 2, habe 3x den OP und eine Nacht die Intensivstation besuchen müssen. Ich kann nur sagen das alle Ärzte,Schwestern und Pfleger zu jeder Tages und Nachtzeit sich sehr um mich bemüht haben und das ganze immer nett und fr || Im letzten halben Jahr musste ich mehrfach mit meiner Mutter ins Klinikum Vehlen für Untersuchungstermine und auch für eine Operation. (Das dies nichts ist, was man gerne tut, ist klar, aber bei Krankheit eben unvermeidbar.) Ich empfinde die Organisa || Ich hab immer nur schlechtes von diesem Krankenhaus gehört und selbst tatsächlich leider ein paar Erfahrungen sammeln müssen. Aber nach meinem letzten Aufenthalt, ist mir klar geworden, das es doch tatsächlich Station abhängig ist. In der Notaufnahme",62_kassenpatient kam_einem klinikum_medizinischen versorgung_jeden pfleger,"kassenpatient kam, einem klinikum, medizinischen versorgung, jeden pfleger, jede krankenschwester, mit krankenhäusern, krankenhaus arbeitet, kein behandelnder, jedoch zufriedenstellend, ich positiv",62
36,"Ich wurde aufgrund eines persönlichen Notfalls und auf eigenen Wunsch in das Klinikum Schaumburg gefahren. Bei der Ankunft (es standen ca 5 RTW‘s an der ZNA) wurde ich direkt in Empfang genommen und in ein Behandlungszimmer gefahren. Eine Krankenschw || Nach dem man ja viel Negatives gelesen hat, war ich Freitag das erstemal selbst als Patient in der ZNA. Ich kann zu meinem Aufenthalt nichts negatives sagen, gute und freundliche Aufnahme, schnelle Behandlung. Alles zusammen 45 Minuten. || Ich war mit hausärzlicher Einweisung als Notfall in der ZNA. Ich bin sofort dran gekommen, Pflegepersonal und Arzt waren trotz voller ZNA sehr freundlich und empathisch. Auch die Wartezeit beim Röntgen hielt sich in Grenzen. Durfte nach Notfallmedika",63_patient eher_patientenaufnahme den_patientenzimmer geführt_patiententransportdienst wurde,"patient eher, patientenaufnahme den, patientenzimmer geführt, patiententransportdienst wurde, patiententransportdienst, krankenpfleger sie, diensthabenden oberarzt, patienten leckere, patient kam, krankenhausteam sehr",63
36,Die Ärzte und das Pflegepersonal sind super nett || Die Ärzte und das Pflegepersonal sind sehr kompetent und wirklich einfühlsam. Man ist hier wirklich in besten Händen. || Sehr nette Mitarbeiter im Brustzentrum und auch in der ambulanten OP. Sie kümmern sich sehr freundlich um die Patienten.,64_pflegepersonal ihr_patienten kompetente_patienten leider_krankenpfleger bis,"pflegepersonal ihr, patienten kompetente, patienten leider, krankenpfleger bis, pflegepersonal sind, patienten nebst, fachärzte freundliche, pfleger netter, grüßt behandlung, und krankenschwester",64
36,"Es ist zauberhaft, nicht nur auf der Vielfalt der stationen wo mann sich magisch fühlt, es ist auch von Jahreszeit abhängig, tief sommer und Liebesgefühle bis mitte herbst wo alles begint sich zur verabschieden, Königslutter ist der ort wo niemand mi || Schöner Ort || Ein tolles Gebäude,super Einteilung.Tolles Personal.",65_sanatorium erwartet_hat versorgung_freundliche leute_ruhe sehr,"sanatorium erwartet, hat versorgung, freundliche leute, ruhe sehr, entspannung mitten, genossen hat, fantastisch beim, gelände sehr, gewünscht ein, mal gewünscht",65
