count,example_snippets,name,top_terms,topic_id
78,"Ich war Patient in der Urologie. Schade das es keine 10 Sterne gibt! Das Pflegepersonal ist sehr nett und zuvorkommend. Die Ärzte Super.Bin hervorragend aufgeklärt worden über die Op. Alles lief auch sehr gut.Alle sehr Freundlich obwohl alle Mitarbei || Bestes Krankenhaus! Urologie ist super sehr zu empfehlen. Dort arbeiten noch Schwestern, Ärzte und Personal denen der Patient wichtig ist. Alle sind freundlich und jederzeit Hilfsbereit. Wenn man schon krank ist kann man froh sein wenn man dort lande || Meine Oma war vor ca 2 Wochen da für eine Woche Patientin in der Urologie Einlieferung schon Top keine 2 Stunden Später war sie trotz Op Vor und Nachbereitung wieder auf dem Schon Fertigen Zimmer auf der Station L 2 super Station Super Ärtzte Super S",32_hilfspfleger bekam_im borromäushospital_borromäushospital_pfleger wurde,"hilfspfleger bekam, im borromäushospital, borromäushospital, pfleger wurde, legen, ein hilfspfleger, diesen pfleger, hilfspfleger, dr olianas, pfleger hab",32
76,"Wir waren in der Augenarzt Praxis. Bei den Voruntersuchungen wurde alles gut erklärt, mein Vater hatte keine Angst vor der unangenehmen Spritze! || Für mich persönlich der beste Augenarzt in dessen Betreuung ich mich in 18 Jahren als Trägerin einer Brille bisher befunden habe. Ein Arzt der noch mitdenkt und sich für seine Patienten interessiert. Der selbst nachforscht, um bestmöglich zu helfen.  || Super Arzt. Ich bin hin mit einer vermeintlichen Binderhautentzündung. Kam innerhalb einer halben Stunde dran, und worde gut behandelt. Meine Binderhautentzündung war ein Geschwür. Dank Dr. Dreisel habe ich mein Auge nicht verloren, weil er schnell r",33_patientenaufkommen_augenklinik ist_augenklinik kann_augenklinik nach,"patientenaufkommen, augenklinik ist, augenklinik kann, augenklinik nach, augenklinik und, eine augenklinik, guter arzt, die augenklinik, augenklinik, augenarzt haben",33
76,Alles ist gut || Sehr gut. Lutz || Sehr Gut,34_gute dr_dr gut_gut sehr_ortskern sehr,"gute dr, dr gut, gut sehr, ortskern sehr, gut war, ausgeschildert sehr, gut alles, berichten einfach, perfekt sehr, lutz sehr",34
70,"Als Begleitperson zu einer Ultraschalluntersuchung abgewiesen wegen einen nicht vorhandenen negativen Test. Aber meine Frau brauch keinen obwohl sie auch nur ein Besucher zu einer Untersuchung ist? Verstehe den Sinn nicht. Sie dürfte Corona rein trag || Dieses Krankenhaus hat aus der Vergangenheit nichts gelernt. Es wird öffentlich suggeriert das Operationen derzeit nicht durchgeführt werden können aufgrund von Personalmangel. Patienten mit lebensbedrohlichen Erkrankungen aber schon! Als Grund wird  || So optisch und alles super Personal und auch haus. Sicherheitsdienst , bisschen schwach. Wollen ein was von coronavirus erzählen aber haben selbst keine maske auf. Beste Vorbilder. OP geht zügig das ein plus Punkt. Aber das entlassen. Das ist eine re",35_diesem klinik_zur visite_nachweis impfung_als besucher,"diesem klinik, zur visite, nachweis impfung, als besucher, schmerzhaften, besucher zu, besucher muss, ambulanten dbt, test gemacht, leider abgebrochen",35
68,"Super OPs und freundliche pfleger sowie pflegerinnen. Essen ist okay und ausreichend. || Schwestern, Pfleger, Ärzte und Physiotherapie sehr gut. Alle super nett freundlich und hilfsbereit. Mittagessen sehr verbessert dafür wird beim Frühstück und Abendessen gespart. Jeden Tag das gleiche ,keine Beilage mal eine Tomate oder ähnliches Einf || Sehr nette und hilfsbereite Pfleger und Ärzte, wurde da sehr gut behandelt. Die Zimmer sind sehr schön, geräumig und sauber.",36_hilfsbereites pflegepersonal_klinik nette_gute klinik_patienten zimmer,"hilfsbereites pflegepersonal, klinik nette, gute klinik, patienten zimmer, freundliches pflegepersonal, pflegepersonal ärzte, fachärzte bereit, pflegepersonal und, nette ärzte, betreuung durch",36
63,"Nie wieder Schmerzen ohne Ende das Essen eine Frechheit keine richtigen Antworten am endlasung Tag || Nach fast 4h Wartezeit im Wartebereich der Notaufnahme, als akuter Fall mit Bluthochdruck, Puls, Schwindel etc. bei 32C° Außentemperatur weiterhin keine Reaktion seitens der Notaufnahme. Andere, die vor mir da waren, haben irgendwann auch das Handtuc || Die Notaufnahme des Bundeswehrkrankenhaus ist das letzte. Den Patienten stundenlang warten lassen ( 4 h ) und dann heißt es Sie können nach Hause gehen und das bei Schmerzen …",37_notaufnahme kommt_notambulanz sind_notaufnahme ist_behandelt wird,"notaufnahme kommt, notambulanz sind, notaufnahme ist, behandelt wird, schmerzmittel voll, unfreundliche behandlung, mit schmerzmittel, bei schmerzen, stunden hier, nach stunden",37
63,"komme gerade von der Notaufnahme, hat keine Stunde gedauert. Alles sehr schnell erledigt, alle waren sehr nett und freundlich. Danke an Herrn Dr. Janadi und sein Team || ich danke den Mitarbeitern und Mitarbeiterinnen des AKH für die unkomplizierte, schnelle und professionelle Hilfe, die mir am Wochenende zu teil wurde. Freitag Morgen um 8 Uhr vorstellig und um 11,30 Uhr Magenspiegelung. Samstag 12,30 Darmspiegelung. || Wirklich tolle Menschen die in der Notaufnahme ihren Dienst verrichten. Trotz Uhrzeit mitten in der Nacht sehr nett und hilfsbereit.",38_patienten auswirkt_notaufnahme geduldig_notaufnahme kompetente_freundlich notfallambulanz,"patienten auswirkt, notaufnahme geduldig, notaufnahme kompetente, freundlich notfallambulanz, notaufnahmen waren, notfallambulanz dankeschön, notaufnahme ausgerechnet, gute notaufnahme, notaufnahme ca, notaufnahmen sehr",38
62,"Ich möchte hier dem gesamten Team der Palliativstation der Klinik unseren allergrößten Dank und tiefen Respekt für die Arbeit, die dort tagtäglich geleistet wird, aussprechen. Mein Vater wurde auf der Station palliativ betreut, versorgt und gepflegt  || Leider ist mein Vater Anfang Dezember letzten Jahres im Klinikum verstorben..... Die palliative Betreuung in seiner letzten Lebensphase habe ich als nahe Angehörige als absolut würdevoll erlebt......Seinen letzten Wünschen anhand der Patientenverfügu || Vom ganzen Herzen wünsche ich dem gesamten Team der Geriatrischen Klinik des Allgemeines Krankenhaus Celle und allen Rehabilitanten für die Zukunft das Allerbeste! Unser besonderer Dank gilt Chefarzt Dr. Mimoun Azizi, der sich hoch professionell und ",39_pflegepersonal und_pflegepersonal der_dem pflegepersonal_betreuung für,"pflegepersonal und, pflegepersonal der, dem pflegepersonal, betreuung für, chefarzt dr, behandelnden ärzten, der intensivstation, dr gusic, einem schlaganfall, gekümmert wir",39
61,"Gesamte Personal super freundlich, Essen weiss ich nicht, kann leider überhaupt nichts essen. Hier unten Mal ein Blick aus meinem Fenster || das war das Frühstück vom 09.02.2020 meines an Demenz erkrankten Vaters, der zusätzlich auch noch fixiert wurde. Die dringend notwendigen Tabletten wurden einfach so hingestellt, ohne darauf zu achten, ob sie mein Vater überhaupt eingenommen hat. Ich || Ich war seit Jahren mal wieder zu Besuch im Krankenhaus und doch sehr erschrocken, wie runtergekommen es dort mittlerweile aussieht. Aber nicht nur das, nach einer Mandel OP hat mein Sohn am gleichen Tag der OP sofort hartes Brot zu essen bekommen, o",40_gesundheitliche da_wundheilungsstörung_gesund_krank,"gesundheitliche da, wundheilungsstörung, gesund, krank, mehr krank, gesund werden, zu achten, die akte, obst oder, obst",40
56,"Ich habe mich sehr gut aufgehoben gefühlt und mir wurde super geholfen, ich würde mich definitiv wieder dort in Behandlung begeben wenn mir etwas fehlt, das Pflegepersonal hat einen super Job gemacht regelmäßig da und immer freundlich! Und das bei de || Ich bin/war Patientin auf der Station B5 ich lag insgesamt 5 Wochen auf dieser Station und bin super glücklich auf dieser Station gewesen. wenn man ein Problem hatte war immer jemand da sie haben geholfen wo es ging und wurde super betreut und versor || Ich war in der Tagesklinik und kann nur gutes berichten. Vom ersten Tag an habe ich mich sehr wohl gefühlt und wurde sehr gut aufgenommen und angenommen. Das Personal ist sehr nett und hilfsbereit, geht nicht, gibts …",41_rehaklinik sehr_patientin absolut_klinik operiert_rehaklinik von,"rehaklinik sehr, patientin absolut, klinik operiert, rehaklinik von, doctor in, prima klinik, operation nachbehandlung, physiotherapeutischen betreuung, betreut auch, physiotherapeuten rinnen",41
55,"Super nettes, sehr kompetentes Team. Die Ärzte sind ganz toll. Die Schwester sind sehr sympathisch und hilfebereit. Vielen Dank vom Herzen. || Ich bin im Brustzentrum sowie auf der Gynäkologie gewesen und bin sehr zufrieden. Die Schwestern sind alle sehr lieb und helfen einen, wo sie nur können. Die Aufnahme lief ebenfalls unkompliziert und beim Röntgen oder bei der Anästhesie sind auch all || Sehr kompetente Ärzte in der Neurologie. Die Schwestern und Pleger bestechen durch ihre Freundlichkeit und ihre Flexibilität. Das Essen war abwechslungsreich und sehr gut",42_gut pfleger_kompetentes ärzteteam_kompetente ärzte_fürsorglich pflege,"gut pfleger, kompetentes ärzteteam, kompetente ärzte, fürsorglich pflege, krankenhaus ausgezeichnete, klinik op, gute ärzte, sehr kompetente, super ärzte, klinik unterbringung",42
52,Schlimmer gehts nicht 👎🏻👎🏻 überhaupt nicht zu empfehlen … || 🤌🏻 … || Coooooooooool👍👍👍👍 …,43_arzt servus_schwestern arzt_so sympathisch_liebevoll umsorgt,"arzt servus, schwestern arzt, so sympathisch, liebevoll umsorgt, sympathisch und, empfehlen coooooooooool, servus gut, wurde eingeliefert, mal stern, lebens retter",43
51,"Ich war zur Bandscheiben OP dort im Krankenhaus. Von der Notaufnahme bis zur Station alles tip top. Sehr kompetente Ärzte und sehr fürsorgliches und freundliches Pflegepersonal. Da können andere Krankenhäuser sich ein Beispiel dran nehmen Kann ich nu || Eine schöne große Anlage wo man viel laufen kann.... Ich selber war dort drei Wochen in der OE. Das untereinander bei den Patienten ist Klasse, man hat sich teilweise gegenseitig geholfen und jeder war für jeden da Niemand hat den anderen verurteilt, || Ich bin seit 16 Jahren immer wieder in Behandlung im Krankenhaus habe so fast alle Stationen und Ärzte kennen gelernt .Ob Chirugie oder Urologie man hat mich immer freundlich und kompetent behandelt. Ich fühle mich dort sehr gut aufgehoben. 👍👍👍👍👍 …",44_freundliche klinik_frauenklinik sind_fachärzte gibt_fantastisch ärzte,"freundliche klinik, frauenklinik sind, fachärzte gibt, fantastisch ärzte, einmal medizinische, gesamte krankenhauspersonal, zuckerberg klinik, im akut, erlebt physiotherapie, dermatologiestation gelegen",44
51,Eschein Stern || Mein Brötchengeber || knäckebrot,45_die erzieherin_erzieherin gut_wird geduldet_erzieherin,"die erzieherin, erzieherin gut, wird geduldet, erzieherin, heile gut, geduldet, heile, geduldet es, wieder heile, gut achtung",45
50,"Letztes Jahr am 27.07 2021 nach Herzstillstand und Wiederbelebung (Defi) eingeliefert worden. Erstmal ganz herzlichen Dank an die Rettungsassistent:innen.Ohne euch wäre ich nicht mehr auf dieser Welt. Danach haben die Pflegekräfte, Ärzte und alle die || Sehr professionelle Hilfe nach Notfallaufnahme, mit Herzinfarkt. Während der anschließenden stationären Behandlung, kompetente Betreuung durch Stationsarzt und Schwestern / Pfleger. Ich würde in ähnlicher Lage immer wieder das Krankenhaus aufsuchen. || Ich bin am 15.3.24 mit starken Magenbluten ins Alfelder Krankenhaus eingeliefert worden. Meine Adern im Magen u. Speiseröhre waren geplatzt. Wenn die Ärzte nicht sofort reagiert,würde es mich heute nicht mehr geben. Die Ärzte haben mein Leben gerette",46_pflegerinnen gut_pflegepersonal anschließend_pflegekräfte ärzte_betreuung damals,"pflegerinnen gut, pflegepersonal anschließend, pflegekräfte ärzte, betreuung damals, mitarbeiter allen, dankbar darüber, stets freundlich, hier dienstag, dankeschön an, hi behandelt",46
48,"Super schöne Zimmer geworden 😊 war sehr nötig und hat sich gelohnt ☝🏻👍 … || Sehr nettes Personal und die Küche hat sich auch verbessert in den letzten Jahren || Super Cafeteria, extrem freundlich der Mitarbeiter und sehr schön dort.",47_durchaus kompetent_sehr nettes_und freundliches_freundlich hno,"durchaus kompetent, sehr nettes, und freundliches, freundlich hno, hatte leider, feinsten die, nachvollziehen danke, erfolg aber, verbessert in, freundliches und",47
47,"Meine Tochter wurde am 21.10.22 notfallmässig mit unbekannter Diagnose in das Klinikum eingeliefert. Es wurde sofort reagiert und ein lebensbedrohlicher Zustand (akute Sepsis) festgestellt. Alle notwendigen Maßnahmen wurden unmittelbar eingeleitet un || Mein Kind 12 Jahre alt. Würde mit Blinddarm eingeliefert . Weil Höxter voll war leider. Wir haben seid ihrer OP mit keinem Arzt gesprochen. Hätte ich nicht zufällig mit meiner Tochter telefoniert wüsste ich nicht Mal was von einer OP. Haben nur mit d || Unsere Tochter ist Ende Dezember aufgrund starker Bauchschmerzen ins Borromäushospital eingeliefert worden. Sie wurde behandelt wie eine Simulantin, warum wir den Rettungswagen alarmiert hätten. Dann war die Krankenkassenkarte plötzlich verschwunden.",48_wir gleich_tochter wurde_tochter ist_tochter hat,"wir gleich, tochter wurde, tochter ist, tochter hat, tochter war, die pflegerin, dort rumgelaufen, geschieht ich, warteten, liegt am",48
42,"Überhaupt keine Empfehlung. Ich hab mich nicht gut aufgehoben gefühlt und ehr wie auf einem Schlachtetisch in der Notaufnahme. Die eine lästerte über den anderen und dann waren sie noch frech und unhöflich. || Hallo zusammen Ich möchte meine Meinung zum Neu-Bethlehem auch kundt tun. Als ich im April diesen Jahres abends mit meinem Mann ins Neu-Bethlehem gekommen bin um zu entbinden weil die wehen in regelmäßigen Abständen kamen wurden wir am Kreißsaal von  || Ich wurde rausgeschmissen, weil ich einen Beschwerde Brief an die Klinikleitung über die Hygiene Zustände geschrieben habe. Mir wurde vorgeworfen das ich der Station drohen würde und sie erpresse. Ich habe lediglich einen Brief geschrieben an die KLI",49_tagesklinik ziemlich_hier hab_außerdem wurde_betreuung noch,"tagesklinik ziemlich, hier hab, außerdem wurde, betreuung noch, dazu ermutigt, gewesen leider, viel so, richterin mich, informiert daraufhin, bin heim",49
41,"Ich verfasse diese Rezession noch direkt auf der Station und bevor ich das Krankenhaus verlasse, damit ich es nicht vergesse, denn leider wie ich hier sehen kann, werden positive Bewertungen seltener geschrieben, denn es ist ja alles gut. Wenn etwas  || Also ich warte immer noch auf meinen MRT Bericht - Termin war am 06.10.21... Nachtrag - Tatsächlich kam der Bericht am folgenden Tag bei mir an! Schade das man erst eine ""negative"" Rezession dafür schreiben musste. || Meine erste Rezession. Die vielen schlechten Bewertungen haben mein Vertrauen sehr belastet. Meine OP hat das Gegenteil gezeigt: sehr guter Service, freundliches Personal, ich kam mir sehr gut versorgt vor. Aber wahrscheinlich haben manche andere Ans",50_gesundheitswesen bewusst_etwaiges personal_ernst während_wir froh,"gesundheitswesen bewusst, etwaiges personal, ernst während, wir froh, auch froh, personal richtet, sagen positiv, rezensionen hier, bewusst sind, eher entlassen",50
39,"Ich war letzte Nacht notfallmäßig mit Unterbauchschmerzen dort und mir wurde schnell und kompetent geholfen. Ich wurde von Grund auf durchgecheckt und hätte auch zur Nachuntersuchung am übernächsten Tag kommen können. Leider war ich nur zu … || Am 10.08.24 musste ich in die Notaufnahme.Die Behandlung (Untersuchung)war ok und das Personal sehr nett.In der Notaufnahme wird nach Triageregelung gearbeitet,das ist für einen Patienten eine Zumutung die in meinen Augen nicht haltbar … || Ich war vor 2 Wochen mit Bluthochdruck und Rhythmusstörungen in der Notaufnahme. Ich wurde direkt ohne Wartezeit in ein Untersuchungszimmer gebracht, wo man sich sofort um mich kümmerte. Die behandelnde Ärztin sowie die Schwestern und Pfleger waren a",51_zum arzt_in ärztlicher_ärztlichen_kassenpatient notfallbericht,"zum arzt, in ärztlicher, ärztlichen, kassenpatient notfallbericht, assistent arzt, kassenpatient bin, kassenpatient, kassenpatient ein, den pfleger, notaufnahme dort",51
37,Ich lag einige Tage auf der Station B5 und kann nur Lob aussprechen. Die Schwestern und Pfleger waren alle total sympathisch und haben sich wirklich sehr gut um einen gekümmert. Benny und die liebe Nachtschwester deren Namen ich leider vergessen habe || Ein Großes Lob an die C12 und den Kreissal! Wir haben uns zu jeder Zeit gut beraten und in besten Händen gefühlt. Schwestern auf der C12 durchweg freundlich und Hilfsbereit. … || Ich möchte mich recht herzlich bei den Schwestern auf der Station d 32 bedanken. Im Moment liegt mein Opa auf der Station. Es geht im leider nicht gut .Aber wie die Schwestern sich um ihn und um uns Angehörigen kümmern das ist in Worten nicht zu besc,52_notfallpatient sehr_pfleger übermenschliches_pfleger sascha_herzlich bei,"notfallpatient sehr, pfleger übermenschliches, pfleger sascha, herzlich bei, besonderen dank, empfang freundliche, fürsorglichen schwestern, gelungene knie, nette schwestern, oskars wohlbefinden",52
37,"Einige Krankenschwestern gehen gar nicht. Reden schlecht über die Patienten, sodass man das mitbekommt und antworten unfreundlich. Wenn die nicht samstags arbeiten wollen, haben die eindeutig den falschen Beruf gewählt. || Vorsicht vor dieser Klinik Leider hat Herr Scholand einige Ärtzte entlassen und durch geballte Inkompetenz eretzt Siehe Frau Winter St.2 Desweiteren wurde der Rotsift beim Essen und Therapeuten angesetzt Schade Herr Scholand Aber Sie rasen mit riesig || Die Dame unten am Empfang ist höflich und professionell, aber schon an der Notaufnahme wird man mit einem verachtendem Stöhnen empfangen. Genauso geht es weiter in der chirurgischen Ambulanz. Die Dame am Empfang regt sich Lautstark darüber auf, wie m",53_mit krankenpflegerin_patientenaufnahme genau_patient eine_patienten zudem,"mit krankenpflegerin, patientenaufnahme genau, patient eine, patienten zudem, patienten beleidigt, patienten lästerschwestern, patienten anzuschreien, netter pflegekollege, patienten ran, einige krankenschwestern",53
37,"Gesamtzufriedenheit: weniger zufrieden (Viel Luft nach oben, vor allem pflegerisch!) Qualität der Beratung: zufrieden (Danke an die Sozialarbeiterin für Ihre Arbeit.) Mediz. Behandlung: zufrieden (Vorrangig ist hier die Physiotherapie zu nennen) Verw || Seit vorsichtig Therapeutin gehen sehr schnell zur Ärztin || Super Pflege",54_gute patientenbetreuung_krankepflegepersonal sowie_krankepflegepersonal_pflege sehr,"gute patientenbetreuung, krankepflegepersonal sowie, krankepflegepersonal, pflege sehr, empfehlenswert pflege, ein bezugstherapeut, und pflege, betreuung schnelle, neue pflegedienstleitung, gute behandlung",54
36,Nur und Immer Empfehlen...Prof. Wagner und Ganze Personel SEHR FREUDLICH UND PROFESSIONAL || Chemie Verteilungs Center || War 2x zur OP ;Top 👍 …,55_klinik kümmern_einer ärztliche_die arztin_krankenhausdienste krankenschwestern,"klinik kümmern, einer ärztliche, die arztin, krankenhausdienste krankenschwestern, kinderklinik alle, einem chefarzt, krankenschwestern lange, können ärzte, unhöflich sie, erkundigen station",55
36,"Sehr geehrte Damen und Herren, Ich hatte Ihrem Qualitätsmanagement bereits eine E-mail zukommen lassen, seit Monaten ohne Antwort. Im Frühjahr 2019 bin ich nach Aufforderung eines Freundes zum Asklepios Fachklinikum gefahren. Nach meinem Gespräch mit || Ich habe heute im Krankenhaus angerufen, um einen Termin mit einem Neurologen zu vereinbaren. Während des Gesprächs sagte mir die Dame am Telefon, dass es sich um eine Privatpraxis handelt. Ich erklärte ihr, dass mir das bewusst sei und ich damit kei || Hallo, Die Security Dame heute am 28.12.22 um ca 16 Uhr war so unfreundlich ich durfte nicht den Mülleimer bedienen ohne mein Test vorher zu zeigen, sie selber war in dem Augenblick in einer Unterhaltung und hat mich auf dem Weg zum Mülleimer der 2 M",56_für notrufe_nummer musste_kollegin musste_sankt nimmerleinstag,"für notrufe, nummer musste, kollegin musste, sankt nimmerleinstag, kollegin übrigens, genervte kollegin, kollegin dort, auskunft bitte, eben habe, habe tauchte",56
36,"Hier wird man komplett im Stich gelassen. Therapeuten reagieren nicht auf Nachrichten. Wichtige Dinge die man braucht für eine PP oder Berichte werden nicht zu geschickt so das man im Endeffekt auf seine Kosten sitzen bleibt. Habe Schulden dadurch be || Dr. Schinschke ist für die Behandlung posttraumatischer Belastungsstörungen völlig ungeeignet, sprich: Inkompetenz par excellence. Wer einen richtigen Arzt benötigt, sollte sich bei einem anderen Psychotherapeuten vorstellen und eine zweite Meinung e || Wo hin mit all den Irren? Diese Rezension bezieht sich auf Klinikum A (akut). Es wird nach bestem Wissen und Gewissen gehandelt. Die Medikation wird teilweise vorschnell und pauschal entschieden, was in den meisten Fällen nur der Symptom-Bekämpfung d",57_patienten lediglich_sich mitpatienten_patient anderen_pfleger überhaupt,"patienten lediglich, sich mitpatienten, patient anderen, pfleger überhaupt, auf ärztliche, cfs patienten, sogar entlassen, ärztliche anweisung, ärztekammer sollte, unfreundlich sei",57
