count,example_snippets,name,top_terms,topic_id
39,Nettes und kompetentes Personal. Besten Dank an das Röntgen-Personal. Trotz des Stresses und Andrang freundlich und nett. || Wurde sehr gut bei der MRT Untersuchung betreut || Alles super. Tolle Zusammenarbeit zwischen MVZ und Röntgenabteilung (keine 30min für 2 Röntgenbilder). Alle sehr freundlich. Die Nachsorge für den Armbruch hat man sehr gerne übernommen (in Paderborn operiert). Was man von Brakel&co nicht behaupten k,45_radiologie_mrt_röntgenabteilung_strahlentherapie,"radiologie, mrt, röntgenabteilung, strahlentherapie, der, röntgen, patienten, patient, in, zum, freundlich, nett",45
38,"Ich war auf der Station D34 der Ammerland-Klinik und kann nur Positives berichten. Das Pflegepersonal war durchweg freundlich, aufmerksam und einfühlsam – man hat sich jederzeit gut aufgehoben gefühlt. Auch die Ärztinnen und Ärzte waren … || Ich war als Patientin mit OP ein paar Tage in diesem Krankenhaus. Ich habe mich sehr gut aufgehoben und betreut gefühlt. Alle auf der Station D14 waren wirklich, trotz der ganzen Arbeit, sehr nett, haben sich Zeit … || Ich hatte 10 Tage mit der Station 22 viel Kontakt, aufgrund von Angehörigenversorgung. Die Ärzte, die Schwestern, alle waren einfach nur klasse. Haben eine tolle Versorgung gemacht, waren jederzeit für mich ansprechbar und nie unfreundlich. Top",46_station_tage_mich_ich,"station, tage, mich, ich, war, auf, gefühlt, gut, aufgehoben, der, habe, sehr",46
37,"Ein sicherer Hafen, wenn gar nichts mehr geht. || Es ist zauberhaft, nicht nur auf der Vielfalt der stationen wo mann sich magisch fühlt, es ist auch von Jahreszeit abhängig, tief sommer und Liebesgefühle bis mitte herbst wo alles begint sich zur verabschieden, Königslutter ist der ort wo niemand mi || Schöner Ort",47_ort_schöner_gebäude_gelände,"ort, schöner, gebäude, gelände, übertreffen, schönes, betreten, mann, ist, man, kaum, ein",47
36,"Dr.Faig ist ein guter Arzt,der sich viel Zeit für einen nimmt,sehr viel Zeit und das zeigt mir, das dieser Arzt grosses Interesse hat einem zu helfen. Ich war bei so vielen Ärzten und wurde öfters enttäuscht,doch bei ihm fühle ich mich gut aufgehoben || Sehr netter Arzt. Hat sich Zeit genommen und alles erklärt. || Keine lange Wartezeit, freundliche Ärzte und Personal. Dr. Winkel war sehr vorsicht, und hat alles gut erläutert.",48_dr_arzt_seine_ist,"dr, arzt, seine, ist, nimmt, er, beste, martell, ihn, akil, ihm, patienten",48
35,"Mein 82 jähriger Vater ist Mitte Januar mit Verdacht auf Lungenentzündung und Sepsis ins AKH Celle eingeliefert und für ca. 4,5 Wochen stationär aufgenommen worden. Aufgrund unterschiedlicher Krankheitsbilder musste mein Vater mehrfach verlegt werden || Mein Vater wurde vor kurzem in der Ammerland Klinik eingeliefert mit einer Harnwegsinfektion und eine daraus resultierende Sepsis. Außerdem hatte er eine Thrombose, die eine Lungenembolie ausgelöst hat. … || Mein Mann kam mit einer akuten Lungenerkrankung auf Empfehlung unseres Hausarztes nach Westerstede. Er wurde auf die Intensivstation verlegt. Dort wurde er sehr schnell stabilisiert. Ein ganz großes Lob an alle Ärzte und an das überaus …",49_lungenentzündung_einer_lungen_und,"lungenentzündung, einer, lungen, und, die, lunge, mit, auf, verlegt, eine, mich, an",49
35,"Menschlichkeit, Freundlichkeit und Empathie sind kein Job aber dafür vielen Dank der Intensivstation und Dr. Eickmeyer!!! || Ich mache es kurz, trotz schwieriger und sehr seltener Diagnose haben die Ärzte, von der Notaufnahme bis zur Station N 33 sehr kompetent reagiert und gehandelt. Wir sind sehr dankbar und können diese Station, mit allen Ärzten und dem Pflegepersonal n || Wir sind dem gesamten Team des Krankenhauses AKH Celle und insbesondere der Intensivstation unglaublich dankbar. Die medizinische Versorgung war nicht nur auf sehr hohem fachlichen Niveau, sondern auch menschlich außergewöhnlich. Ärzte und Pflegekräf",50_mann_mein_intensivstation_er,"mann, mein, intensivstation, er, wir, danken, sehr, und, dank, haben, der, hat",50
34,"Hier wird mit Sorgfalt und Verständnis für die Krankheit und Gute Arbeit gesorgt. War oftmals hier und bin sehr zufrieden mit dem Personal und dem Essen. || Ambulant wie stationär gute, aufmerksame, freundliche und höfliche Behandlung durch Ärzte wie durch Pflegende. Das Essen war, wie im SGB V §12 vorgeschrieben, W A N Z (wirtschaftlich, ausreichend, notwendig, zweckmäßig). (Wenn ich gut und lecker esse || Wurde sehr höflich und respektvoll behandelt. Da weiss jeder was er zu tun hat. Sehr gute Atmosphäre unter den Angestellten und Ärzten. Das Essen ist leider sehr schlecht.",51_essen_gute_personal_auswahl,"essen, gute, personal, auswahl, ärzte, sehr, verpflegung, freundliches, ist, nettes, gut, top",51
34,"Ich habe mich vom 1Tag gut aufgehoben gefühlt .Die Ärtzte und Schwestern ,alles war bestens . MFG. || Wurde in einer gummizelle festgekettet und von den Stimmen in meinem Kopf dominiert 10/10 Erfahrung gerne wieder || Ich habe mich zu jederzeit gut aufgehoben gefühlt. 👍⭐⭐⭐⭐⭐👍 …",52_aufgehoben_mich_gut_habe,"aufgehoben, mich, gut, habe, fühlte, gefühlt, ich, hier, finger, bein, dort, super",52
33,Spitze || Maut || Mein Brötchengeber,53_spitze_hübsch_toll_maut,"spitze, hübsch, toll, maut, anfel, brötchengeber, rutsche, stramme, spitzenmaessig, knäckebrot, sc, legende",53
33,Kompetenz und Personal gut bis sehr gut. Abwertung ausschließlich durch den abgrundtief schlechten Caterer. Keins der warmen Essen war auch nur Schulnote 4. Widerlich gewürzte Kartoffelsuppe oder unglaublich zähes Rindergulasch... Ungenießbar trifft  || Die Ärzte und Schwestern sind alle prima auf der W21. Nur das Essen ist trocken und geschmacklos. || Ein gutes Krankenhaus!!! Nur das Café ist zu einer furchtbaren Kantine degradiert worden. Das Ambiente ist für mich nicht geeignet um zu genesen. Die Mitarbeiter tun mir leid in dieser Umgebung zu Essen und ihre Pause zu verbringen.,54_essen_ist_nicht_frühstück,"essen, ist, nicht, frühstück, wurst, man, abendessen, das, es, oder, aber, kühlbox",54
32,"Ich bin / war begeistert. Super freundliches Personal. Fricke & Meins 👍🏽 Klasse Anästhesie und nicht zu vergessen Dr. Samel. … || Aktuell: 19.08.22, OP Urologie, Frau Dr. Thomas und OP-Team und Versorgungs-Team Station 1b. Sehr freundliche Aufnahme, ruhiges, angenehmes, Zimmer. - Super Ärztin, super OP Team, perfekte Erklärung über ""warum/wieso"", geduldig und tolle Nachschulung || Ausgezeichnete Krankenhausdienste, Krankenschwestern und Ärzte🖒❤ …",55_super_wiko_dr_arzt,"super, wiko, dr, arzt, kaffee, oder, personal, ein, nordstadt, frida, polizei, hagen",55
32,"Über Weihnachten war ich wegen einer dringenden OP auf Station 4 untergebracht. Während meines gesamten Aufenthaltes hatte ich keinen Grund zur Klage. Sowohl die Ärzte als auch das Pflegepersonal waren stets sehr freundlich und hilfsbereit. Vielen Da || Vielen Dank... nachdem ich einen Fahrrad Unfall gestern Abend nach meiner Spätschicht hatte und heute Nacht in der Notaufnahme in Minden weggeschickt worden bin,bin ich in die Notaufnahme nach Vehlen gebracht worden......sehr nette und kompetente Kra || Ich war nur einen Tag da, wollte unbedingt wieder nach Hause. ,ich hab gesehen wie anstrengend so ein Job sein kann. Die Pfleger waren immer freundlich. Ich möchte unbedingt was gutes für euch da lassen . Und diese Bewertung ist das mindeste . Weihna",56_weihnachten_weihnachtszeit_allen_dank,"weihnachten, weihnachtszeit, allen, dank, schöne, vielen, wünsche, sehr, und, an, weihnachtsfest, rutsch",56
32,"Ich habe vor knapp vier Wochen in Vehlen entbunden und bin aufgrund von positiven Erfahrungen von Bekannten dorthin gegangen. Tatsächlich wurden meine Erwartungen durchweg erfüllt. Wir hatten vielleicht auch das Glück, dass in der Nacht sehr wenig im || Nach 45 Jahren das erste Mal wieder in ein Krankenhaus, geplant für 2 Tage. Einweisungstag mit Untersuchung, Nacht zur Beobachtung, nächsten Tag wieder raus - wenn keine Komplikationen. Soweit alles klar. Ich habe mit allem gerechnet, aber nicht dami || Also ich muss sagen ich hab mich von Anfang an dort wohlgefühlt. Ich hatte gestern eine Ambulante OP, kurzfristig. Ich wurde direkt von meinem Arzt ins AKH geschickt, war total nervös als ich dort ankam. Aber alle waren von Anfang an nett und freundl",57_ich_angst_mir_mich,"ich, angst, mir, mich, hatte, op, war, vor, der, wieder, nicht, und",57
31,Wow *_* es sind alle so lieb !! || Es sind alle so liebevoll ! Von der Hebamme bis zur Ärztin. Hier fühlt man sich einfach sehr gut aufgehoben. || Alle sind da sehr nett und man fühlt sich dort echt gut aufgehoben. Kann ich nur weiter empfehlen,58_alle_nett_sind_freundlich,"alle, nett, sind, freundlich, fühlt, sehr, aufgehoben, bugla, hilfsbereit, moschee, nina, anleitung",58
31,"Die Handchirurgie ist sehr zu empfehlen. || Kompetente Ärzte und Chirurgen Nach der Op. ,umfassende und sehr nette Nachversorgung zu jeder Zeit Alles in allem Top || Einwandfrei! Sowohl fachlich als auch menschlich gute Betreuung. Zumindest in der Unfallchirurgie, zu anderen Abteilungen kann ich nichts sagen.",59_chirurgie_handchirurgie_chirurgische_top,"chirurgie, handchirurgie, chirurgische, top, unfallchirurgie, obomio, ambulanz, lymphknoten, gefäßchirurgie, er, reinhard, professor",59
27,"Ich war vom 14.2 -18.2. 2023 in der Klinik. Vom ersten Tag in der Notaufnahme, bis hin zur Entlassung, habe ich nichts auszusetzen, ganz im Gegenteil. Immer nette, beruhigende und aufmunternde Worte, begleiteten mich. Auch auf der Station 5, sehr net || Mein Aufenthalt in der Notaufnahme hat etwas sehr lange gedauert, aber im Nachhinein war es verständlich. Stationär aufgenommen wurde ich dann auf Station C1 . Das ganze Schwestern-und Pflegerteam war ausnahmslos freundlich, aufmerksam und sehr bemüh || Ich bin beeindruckt, ich wurde noch nie mit so viel Freundlichkeit und Empathie empfangen in einer Notaufnahme empfangen. Es wurde sich vernünftig Zeit genommen! Ich wurde sehr gut beraten und habe mich sehr wohl gefühlt. Arzt, Empfang, Mitarbeiter w",60_mich_notaufnahme_ich_gefühlt,"mich, notaufnahme, ich, gefühlt, aufgehoben, der, und, station, sehr, gut, personal, war",60
