count,example_snippets,name,top_terms,topic_id
41,"Ich verfasse diese Rezession noch direkt auf der Station und bevor ich das Krankenhaus verlasse, damit ich es nicht vergesse, denn leider wie ich hier sehen kann, werden positive Bewertungen seltener geschrieben, denn es ist ja alles gut. Wenn etwas  || Also ich warte immer noch auf meinen MRT Bericht - Termin war am 06.10.21... Nachtrag - Tatsächlich kam der Bericht am folgenden Tag bei mir an! Schade das man erst eine ""negative"" Rezession dafür schreiben musste. || Meine erste Rezession. Die vielen schlechten Bewertungen haben mein Vertrauen sehr belastet. Meine OP hat das Gegenteil gezeigt: sehr guter Service, freundliches Personal, ich kam mir sehr gut versorgt vor. Aber wahrscheinlich haben manche andere Ans",39_rezensionen_ich_nicht_zu,"rezensionen, ich, nicht, zu, dass, sich, die, bewertungen, aber, das, ist, rezessionen",39
41,Super schöne Zimmer geworden 😊 war sehr nötig und hat sich gelohnt ☝🏻👍 … || Super personal sehr freundlich und gute Verpflegung! Es wird sich echt um einen gekümmert || Sehr nettes Personal und die Küche hat sich auch verbessert in den letzten Jahren,40_freundliches_personal_zimmer_sehr,"freundliches, personal, zimmer, sehr, nettes, essen, schöne, küche, super, freundlich, gut, top",40
40,"Ich war am 4.3.2021 auf Station 2 und kann auch nur Positives berichten. Alle Ärzte und Schwestern waren sehr nett und zuvorkommend. Mir wurde alles gut erklärt und um die Ursache zu finden wurde ich geröntgt ,Sono,CT und eine Magenspiegelung gemacht || Letztes Jahr am 27.07 2021 nach Herzstillstand und Wiederbelebung (Defi) eingeliefert worden. Erstmal ganz herzlichen Dank an die Rettungsassistent:innen.Ohne euch wäre ich nicht mehr auf dieser Welt. Danach haben die Pflegekräfte, Ärzte und alle die || Sehr professionelle Hilfe nach Notfallaufnahme, mit Herzinfarkt. Während der anschließenden stationären Behandlung, kompetente Betreuung durch Stationsarzt und Schwestern / Pfleger. Ich würde in ähnlicher Lage immer wieder das Krankenhaus aufsuchen.",41_herzinfarkt_station_alle_sehr,"herzinfarkt, station, alle, sehr, ich, bis, kardiologie, und, freundlich, dank, an, bin",41
35,"Ältere Menschen, die sich nicht mehr eigenständig pflegen oder ernähren können werden wie Schmutz behandelt und ihrem Schicksal überlassen. Dass so ein Krankenhaus überhaupt so existieren darf, ist einfach nur traurig und erbärmlich. Den besten Ruf h || Das Grauen. Wir können nur jedem - explizit alten Menschen - raten, sofern möglich einen riesigen Bogen darum zu machen! Dort wird man krank, nicht gesund. Körperlich und ganz besonders seelisch. Von der ""Behandlung"", vorrangig gerade der ""zwischenme || Oberschenkelhalsbruch bei meinem 76 jährigen Mann. Bis dahin völlig fit und überhaupt kein Patient der geriatrisch besondere Aufmerksamkeit benötigt. Dennoch lief das gesamte Prozedere für ""alte"" Menschen ab. Man sollte da differenzieren. Die OP mit ",42_menschen_alte_ältere_älteren,"menschen, alte, ältere, älteren, werden, wie, wird, umgegangen, mit, sich, nicht, patienten",42
34,"Leider ist mein Vater Anfang Dezember letzten Jahres im Klinikum verstorben..... Die palliative Betreuung in seiner letzten Lebensphase habe ich als nahe Angehörige als absolut würdevoll erlebt......Seinen letzten Wünschen anhand der Patientenverfügu || Vom ganzen Herzen wünsche ich dem gesamten Team der Geriatrischen Klinik des Allgemeines Krankenhaus Celle und allen Rehabilitanten für die Zukunft das Allerbeste! Unser besonderer Dank gilt Chefarzt Dr. Mimoun Azizi, der sich hoch professionell und  || Mein Bruder war in diesem Sommer für etwas über 4 Wochen stationär im Ameos Klinikum Osnabrück, St. A5. Es hat ihm gut gefallen. Er fühlte sich sowohl vom gesamten Personal als auch von den Mitpatienten sehr akzeptiert und wohlwollend behandelt, was ",43_vater_mein_intensivstation_und,"vater, mein, intensivstation, und, er, uns, sehr, für, immer, sich, wir, der",43
31,"Eine schöne große Anlage wo man viel laufen kann.... Ich selber war dort drei Wochen in der OE. Das untereinander bei den Patienten ist Klasse, man hat sich teilweise gegenseitig geholfen und jeder war für jeden da Niemand hat den anderen verurteilt, || Ich bin seit 16 Jahren immer wieder in Behandlung im Krankenhaus habe so fast alle Stationen und Ärzte kennen gelernt .Ob Chirugie oder Urologie man hat mich immer freundlich und kompetent behandelt. Ich fühle mich dort sehr gut aufgehoben. 👍👍👍👍👍 … || Ich war zur Katarakt OP dort und kann die Klinik nur weiterempfehlen! Sehr nettes Personal dort und eine tolle Betreuung vor und nach der OP!",44_sehr_ärzte_krankenhaus_immer,"sehr, ärzte, krankenhaus, immer, nett, ich, dort, und, das, war, klinik, für",44
30,"Super OPs und freundliche pfleger sowie pflegerinnen. Essen ist okay und ausreichend. || Sehr nette und hilfsbereite Pfleger und Ärzte, wurde da sehr gut behandelt. Die Zimmer sind sehr schön, geräumig und sauber. || Es herrscht eine freundliche Atmosphäre. Man fühlt sich gut aufgehoben. Die Ärzte lassen sich Zeit und reden mit einem. Man merkt, dass das Arbeitsklima sehr gut ist. Die Schwestern und Pfleger sind hilfsbereit, immer freundlich und einfühlsam. Sogar",45_sehr_essen_fühlt_ärzte,"sehr, essen, fühlt, ärzte, gut, und, sich, nettes, pflegepersonal, auswahl, freundlich, ist",45
30,"Ich war auf der PSM Station in dieser Klinik, nachdem ich dort öfter mal war um akute Depressive Episoden und vor langer Zeit um andere Problematiken erfolgreich zu überwinden. Dieses Mal wollte ich dort eine Therapie gegen eine Essstörung machen. Ma || Ich bin mit 18 aufgrund von Depressionen da gewesen. Von Schimmel auf den Zimmern abgesehen, war meine ""Psychologin"" nur zweimal für Termine da und oft wurde sie nicht einmal vertreten. Wenn ich damals erfahrener gewesen wäre hätte ich den Laden für  || Ich kann die ganzen schlechten Kommentare nicht verstehen. Ich bin wegen meiner Depressionen dort in Behandlung und mir wurde nie versucht Tabletten einzuflößen, im Gegenteil , ich habe selbst die Kontrolle und kann sagen wann ich welche nehmen möcht",46_ich_und_zu_maßnahmen,"ich, und, zu, maßnahmen, mich, es, mir, die, diese, in, klinik, auf",46
27,"Wenn ich könnte würde ich 0 Sterne geben. Habe auf einen Samstag den Bereitschaftsdienst aufgesucht, da ich Freitag Nacht mit einem Wattestäbchen mein Ohr gereinigt habe und während der Reinigung das Watte-Ende im Ohr abgebrochen ist. Der zu behandel || Ich bin sehr enttäuscht wurde von meiner HNO Ärztin mit einer Einweisung ins KH verwiesen/Notfall mit Hörsturz und die haben mir nur eine Cortison Spritzen Therapie (6) gegeben auf Nachfrage einer Op wurde abgelehnt ! Zweite Meinung anderes KH heute  || Ich musste wg meinem Ohr in die Notfallpraxis. Leider am Sonntag Vormittag und kann nur sagen, alle waren unheimlich freundlich und nett. Ich wurde sofort in ein Wartezimmer gesetzt und nach ca 30 min kam die Ärztin. Ich fühlte mich gut aufgehoben un",47_ohr_ohrenschmerzen_ich_hno,"ohr, ohrenschmerzen, ich, hno, ohren, arzt, der, und, ini, 30, in, war",47
25,"Ich war sehr zufrieden mit dem Service und der Betreuung. Einziger Kritikpunkt: Die Biscuits waren kalt und in Butter getränkt, als sie serviert wurden. || Ich war sehr zufrieden, die Ärzte haben mir in einer Notoperation meine Niere gerettet. Sie funktioniert wieder einwandfrei. Ärzte und Schwestern waren sehr nett und fürsorglich. Das Essen hat mir nicht so toll geschmeckt, ist aber ja schließlich auc || Ich war bestens zufrieden auf der Station A3. Nettes Pflegepersonal, tolle Ärzte und Therapeuten, super Therapieangebote. Einen Stern Abzug, weil das Essen manchmal sehr schlecht war und die Sanitäranlagen renovierungsbedürftig sind.",48_essen_war_sehr_super,"essen, war, sehr, super, gut, zufrieden, zimmer, ärzte, haus, waren, station, ich",48
